NC_029516.1	100243429	100243430	0.55629002074041
NC_029516.1	100339302	100339303	0.6270285897479
NC_029516.1	100339369	100339370	0.00208103872675617
NC_029516.1	100361591	100361592	0.769612219229063
NC_029516.1	100361668	100361669	0.233610062014643
NC_029516.1	101086154	101086155	0.191862618842132
NC_029516.1	101086177	101086178	0.586117526924621
NC_029516.1	101086193	101086194	0.162547906724501
NC_029516.1	101104999	101105000	0.912137502154271
NC_029516.1	101265542	101265543	0.609288561135558
NC_029516.1	101265592	101265593	0.182871327941684
NC_029516.1	101265595	101265596	0.319352089084069
NC_029516.1	101265602	101265603	0.747871786378684
NC_029516.1	101269184	101269185	0.475691253978174
NC_029516.1	101271970	101271971	0.867165935445279
NC_029516.1	101271973	101271974	0.712274264862982
NC_029516.1	101271990	101271991	0.0777990935634175
NC_029516.1	101272070	101272071	0.0855059706172683
NC_029516.1	101273576	101273577	0.770936424764916
NC_029516.1	101275500	101275501	0.0169620155888601
NC_029516.1	101275502	101275503	0.786806152031193
NC_029516.1	101275516	101275517	0.647603812471472
NC_029516.1	101275517	101275518	0.398171087000243
NC_029516.1	101275526	101275527	0.117988439830613
NC_029516.1	101275531	101275532	0.715950855808083
NC_029516.1	101275532	101275533	0.2870565826961
NC_029516.1	101275534	101275535	0.242121785154381
NC_029516.1	101275535	101275536	0.439028663758758
NC_029516.1	101275547	101275548	0.198116490316503
NC_029516.1	101275556	101275557	0.0617818183148121
NC_029516.1	101276781	101276782	0.013240847863964
NC_029516.1	101276784	101276785	0.00235989086461733
NC_029516.1	101276812	101276813	0.180042886078381
NC_029516.1	101276818	101276819	0.371405610743382
NC_029516.1	101276820	101276821	0.538578590281988
NC_029516.1	101276827	101276828	0.267904105907134
NC_029516.1	101276835	101276836	0.381201987862246
NC_029516.1	101276853	101276854	0.973036647551614
NC_029516.1	101276857	101276858	0.290013639961118
NC_029516.1	101276863	101276864	0.402541681780861
NC_029516.1	101276867	101276868	0.756107202616227
NC_029516.1	101279037	101279038	0.528729062865349
NC_029516.1	101281121	101281122	0.22687174859418
NC_029516.1	101281123	101281124	0.495686826075482
NC_029516.1	101281694	101281695	0.0159091504923648
NC_029516.1	101283453	101283454	0.757495818492585
NC_029516.1	101283463	101283464	0.683832199018029
NC_029516.1	101283465	101283466	0.945156508784814
NC_029516.1	101283471	101283472	0.837990747467235
NC_029516.1	101283476	101283477	0.793022162811777
NC_029516.1	101283478	101283479	0.624838438668226
NC_029516.1	101283503	101283504	0.932339170837585
