NC_029516.1	100361591	100361592	0.769612219229063
NC_029516.1	100361668	100361669	0.233610062014643
NC_029516.1	101265542	101265543	0.609288561135558
NC_029516.1	101265592	101265593	0.182871327941684
NC_029516.1	101265595	101265596	0.319352089084069
NC_029516.1	101265602	101265603	0.747871786378684
NC_029516.1	101271970	101271971	0.867165935445279
NC_029516.1	101271973	101271974	0.712274264862982
NC_029516.1	101272070	101272071	0.0855059706172683
NC_029516.1	101275516	101275517	0.647603812471472
NC_029516.1	101275517	101275518	0.398171087000243
NC_029516.1	101276781	101276782	0.013240847863964
NC_029516.1	101276784	101276785	0.00235989086461733
NC_029516.1	101276812	101276813	0.180042886078381
NC_029516.1	101276818	101276819	0.371405610743382
NC_029516.1	101276820	101276821	0.538578590281988
NC_029516.1	101276827	101276828	0.267904105907134
NC_029516.1	101276853	101276854	0.973036647551614
NC_029516.1	101276857	101276858	0.290013639961118
NC_029516.1	101276863	101276864	0.402541681780861
NC_029516.1	101276867	101276868	0.756107202616227
NC_029516.1	101283465	101283466	0.945156508784814
NC_029516.1	101283471	101283472	0.837990747467235
NC_029516.1	101283476	101283477	0.793022162811777
NC_029516.1	101283619	101283620	0.185432195752538
NC_029516.1	101283640	101283641	0.973088885123574
NC_029516.1	101283648	101283649	0.642209175561605
NC_029516.1	101283649	101283650	0.172956062739995
NC_029516.1	101283661	101283662	0.303021528595147
NC_029516.1	101283683	101283684	0.12975361694955
NC_029516.1	101283684	101283685	0.705968786484067
NC_029516.1	101283743	101283744	0.00533542132577062
NC_029516.1	101284071	101284072	0.852505979431058
NC_029516.1	101285973	101285974	0.227469697182304
NC_029516.1	101286154	101286155	0.779398952954602
NC_029516.1	101286160	101286161	0.220316007674643
NC_029516.1	101286170	101286171	0.482230879645961
NC_029516.1	101286192	101286193	0.959157030243659
NC_029516.1	101286197	101286198	0.464164445562011
NC_029516.1	101286208	101286209	0.698110845547359
NC_029516.1	101286211	101286212	0.707403382277298
NC_029516.1	101286216	101286217	0.597492343201709
NC_029516.1	101286588	101286589	0.533345004495444
NC_029516.1	101286985	101286986	0.966704143919599
NC_029516.1	101286998	101286999	0.818244925527542
NC_029516.1	101286999	101287000	0.35752812828705
NC_029516.1	101287000	101287001	0.790659629329561
NC_029516.1	101287024	101287025	0.01279351662569
NC_029516.1	101287264	101287265	0.161437358250023
NC_029516.1	101287267	101287268	0.0951034874153939
NC_029516.1	101287274	101287275	0.208266229183233
NC_029516.1	101287309	101287310	0.0355340838709692
NC_029516.1	101287322	101287323	0.220646386972242
NC_029516.1	101287348	101287349	0.305945393745584
NC_029516.1	101287618	101287619	0.882404507960068
NC_029516.1	101297681	101297682	0.0803539292166271
NC_029516.1	101297788	101297789	0.0863564090827146
NC_029516.1	101297794	101297795	0.439302656747954
NC_029516.1	101298042	101298043	0.90286562588645
NC_029516.1	101298076	101298077	0.345442490815131
NC_029516.1	101298292	101298293	0.889187908976486
NC_029516.1	101298376	101298377	0.936986455149337
NC_029516.1	101298386	101298387	0.638863262332367
NC_029516.1	101298935	101298936	0.554865410632792
NC_029516.1	101298947	101298948	0.383421907707365
NC_029516.1	101298949	101298950	0.491598087306237
NC_029516.1	101305203	101305204	0.834583888274526
NC_029516.1	101305219	101305220	0.987248633715742
NC_029516.1	101307830	101307831	0.28658822484324
NC_029516.1	101307835	101307836	0.790878990538025
NC_029516.1	101307842	101307843	0.982298962600291
NC_029516.1	101307847	101307848	0.338758122714359
NC_029516.1	101307864	101307865	0.53471783348415
NC_029516.1	101307869	101307870	0.390080588759375
NC_029516.1	101307873	101307874	0.969537770292731
NC_029516.1	101307884	101307885	0.51422084569265
NC_029516.1	101307891	101307892	0.197934893183711
NC_029516.1	101307905	101307906	0.544759961883854
NC_029516.1	101307911	101307912	0.50417780779544
NC_029516.1	101308209	101308210	0.114436275350643
NC_029516.1	101308221	101308222	0.967292401150962
NC_029516.1	101308231	101308232	0.728571381346596
NC_029516.1	101308249	101308250	0.574574027790081
NC_029516.1	101308260	101308261	0.0824033926875562
NC_029516.1	101314396	101314397	0.632856406679485
NC_029516.1	101317693	101317694	0.00431341841761992
NC_029516.1	101321399	101321400	0.123894215964111
NC_029516.1	101330737	101330738	0.940771356130819
NC_029516.1	101330761	101330762	0.00187011267288265
NC_029516.1	101374231	101374232	0.625361053330094
NC_029516.1	101428341	101428342	0.320417839206921
NC_029516.1	101428352	101428353	0.803590811068443
NC_029516.1	101437033	101437034	0.292158467673566
NC_029516.1	101437049	101437050	0.403705943798125
NC_029516.1	101437099	101437100	0.268651386986256
NC_029516.1	101448452	101448453	0.394375569321482
NC_029516.1	101452716	101452717	0.530759462730262
NC_029516.1	101452743	101452744	0.257205342771389
NC_029516.1	101452750	101452751	0.174628500379685
NC_029516.1	101452751	101452752	0.17600414797813
NC_029516.1	101452800	101452801	0.71531496372935
NC_029516.1	101452816	101452817	0.243326775096479
NC_029516.1	101452927	101452928	0.317908973956942
NC_029516.1	101452977	101452978	0.654649616744692
NC_029516.1	101459213	101459214	0.148466320573706
NC_029516.1	101465655	101465656	0.788954640891233
NC_029516.1	101465664	101465665	0.00202447258202662
NC_029516.1	101465673	101465674	0.00343828786233801
NC_029516.1	101465678	101465679	0.0669238964923535
NC_029516.1	101465683	101465684	0.00720088867003114
NC_029516.1	101465720	101465721	0.0563860130332921
NC_029516.1	101465725	101465726	0.0225714349269462
NC_029516.1	101465740	101465741	0.189430413962565
NC_029516.1	101465741	101465742	0.152337362078326
NC_029516.1	101553969	101553970	0.714955446968112
NC_029516.1	101760827	101760828	0.00962521379277809
NC_029516.1	101760838	101760839	0.682723342806341
NC_029516.1	101760839	101760840	0.418623568170117
NC_029516.1	101760881	101760882	0.974027079698432
NC_029516.1	101760888	101760889	0.544605145898563
NC_029516.1	101760895	101760896	0.196289238020113
NC_029516.1	102087865	102087866	0.166179271497912
NC_029516.1	102136011	102136012	0.0303219790625693
NC_029516.1	102698366	102698367	0.978532069499231
NC_029516.1	104093127	104093128	0.290801107381436
NC_029516.1	104093130	104093131	0.309992365779097
NC_029516.1	104093146	104093147	0.0825664070343802
NC_029516.1	104093160	104093161	0.153601281589477
NC_029516.1	104093167	104093168	0.10380913739884
NC_029516.1	104093178	104093179	0.316760753089725
NC_029516.1	104093181	104093182	0.11462798177559
NC_029516.1	104093191	104093192	0.253970120530436
NC_029516.1	104093196	104093197	0.103019455692972
NC_029516.1	104093203	104093204	0.313507730121008
NC_029516.1	104093208	104093209	0.372019222054171
NC_029516.1	104093214	104093215	0.976931995705752
NC_029516.1	104368872	104368873	0.870711688481922
NC_029516.1	104368873	104368874	0.745057404679991
NC_029516.1	105040923	105040924	0.129636535468169
NC_029516.1	105040997	105040998	0.157799062308551
NC_029516.1	105429331	105429332	0.0544409575524721
NC_029516.1	105429429	105429430	0.681325592129596
NC_029516.1	105429432	105429433	0.771979427742478
NC_029516.1	105429554	105429555	0.116087265760554
NC_029516.1	105429565	105429566	0.84507937797171
NC_029516.1	105429566	105429567	0.794626377118984
NC_029516.1	105429583	105429584	0.484798622721718
NC_029516.1	105429592	105429593	0.579176254738989
NC_029516.1	105429599	105429600	0.974315626589868
NC_029516.1	106349909	106349910	0.820466439296805
NC_029516.1	106378143	106378144	0.815598973631966
NC_029516.1	106378155	106378156	0.659370788506456
NC_029516.1	106379626	106379627	0.0001971134760414
NC_029516.1	106379653	106379654	0.475561881583429
NC_029516.1	106379654	106379655	0.070768671737147
NC_029516.1	106379655	106379656	0.805069698097868
NC_029516.1	106379656	106379657	0.4073505731505
NC_029516.1	106379658	106379659	0.702572153594911
NC_029516.1	106379659	106379660	0.967478303203621
NC_029516.1	106379664	106379665	0.110482869855109
NC_029516.1	106379665	106379666	0.42606029839228
NC_029516.1	106478010	106478011	0.357639113876512
NC_029516.1	107291805	107291806	0.0766262604541748
NC_029516.1	107291871	107291872	0.436558638021315
NC_029516.1	107588341	107588342	0.123388820511893
NC_029516.1	107842379	107842380	0.581143361995357
NC_029516.1	107842473	107842474	0.233117913846457
