NC_029516.1	100361591	100361592	0.0707572351551499
NC_029516.1	100361668	100361669	0.10806277119749
NC_029516.1	101265542	101265543	0.683005166221935
NC_029516.1	101265592	101265593	0.678951567121175
NC_029516.1	101265595	101265596	0.213635528854626
NC_029516.1	101265602	101265603	0.59800002816
NC_029516.1	101271970	101271971	0.540634517477146
NC_029516.1	101271973	101271974	0.929632419986049
NC_029516.1	101272070	101272071	0.0806754973544327
NC_029516.1	101275516	101275517	0.263300070851335
NC_029516.1	101275517	101275518	0.956947963001257
NC_029516.1	101276781	101276782	0.968462590482714
NC_029516.1	101276784	101276785	0.122699077256996
NC_029516.1	101276812	101276813	0.515405639253063
NC_029516.1	101276818	101276819	0.167744649650287
NC_029516.1	101276820	101276821	0.50634912596368
NC_029516.1	101276827	101276828	0.481114568146091
NC_029516.1	101276853	101276854	0.679970462260914
NC_029516.1	101276857	101276858	0.416813788513725
NC_029516.1	101276863	101276864	0.872085601883294
NC_029516.1	101276867	101276868	0.210324869345192
NC_029516.1	101283465	101283466	0.231632710860261
NC_029516.1	101283471	101283472	0.328934364456905
NC_029516.1	101283476	101283477	0.35863328565451
NC_029516.1	101283619	101283620	0.501987425126211
NC_029516.1	101283640	101283641	0.402332374369821
NC_029516.1	101283648	101283649	0.18283912717862
NC_029516.1	101283649	101283650	0.0576942019510009
NC_029516.1	101283683	101283684	0.271094606982498
NC_029516.1	101283684	101283685	0.538480967427514
NC_029516.1	101283743	101283744	0.0285392107198623
NC_029516.1	101284071	101284072	0.196323595490264
NC_029516.1	101285973	101285974	0.17184434711004
NC_029516.1	101286154	101286155	0.777472786039734
NC_029516.1	101286160	101286161	0.349303577383573
NC_029516.1	101286170	101286171	0.845307666804818
NC_029516.1	101286184	101286185	0.485528458318264
NC_029516.1	101286192	101286193	0.374911221834891
NC_029516.1	101286197	101286198	0.758925851071419
NC_029516.1	101286208	101286209	0.0957499470124878
NC_029516.1	101286211	101286212	0.517885420485121
NC_029516.1	101286216	101286217	0.135226656647973
NC_029516.1	101286588	101286589	0.10935422376612
NC_029516.1	101286985	101286986	0.229630980471225
NC_029516.1	101286998	101286999	0.609600648643069
NC_029516.1	101286999	101287000	0.791585786897382
NC_029516.1	101287000	101287001	0.148861328933972
NC_029516.1	101287024	101287025	0.684397003766927
NC_029516.1	101287264	101287265	0.892679555944642
NC_029516.1	101287267	101287268	0.234653388125783
NC_029516.1	101287274	101287275	0.361670812950386
NC_029516.1	101287309	101287310	0.706137338742643
NC_029516.1	101287322	101287323	0.151207903183135
NC_029516.1	101287348	101287349	0.381792466692916
NC_029516.1	101287618	101287619	0.195584238447484
NC_029516.1	101297681	101297682	0.495754982781364
NC_029516.1	101297788	101297789	0.0197490945790807
NC_029516.1	101297794	101297795	0.445692424851627
NC_029516.1	101298042	101298043	0.00215949844815312
NC_029516.1	101298076	101298077	0.259518852442979
NC_029516.1	101298292	101298293	0.677713001205886
NC_029516.1	101298376	101298377	0.955209109463051
NC_029516.1	101298386	101298387	0.0735420857519918
NC_029516.1	101298935	101298936	0.269352684751493
NC_029516.1	101298947	101298948	0.944388076829531
NC_029516.1	101298949	101298950	0.659427942382978
NC_029516.1	101305203	101305204	0.921893567358604
NC_029516.1	101305219	101305220	0.523432537523169
NC_029516.1	101307830	101307831	0.361619030434041
NC_029516.1	101307835	101307836	0.974329668226947
NC_029516.1	101307842	101307843	0.882713227866199
NC_029516.1	101307847	101307848	0.694693780730565
NC_029516.1	101307864	101307865	0.181019644312245
NC_029516.1	101307869	101307870	0.467557356462262
NC_029516.1	101307873	101307874	0.330115434065877
NC_029516.1	101307884	101307885	0.380156600061425
NC_029516.1	101307891	101307892	0.888332513041056
NC_029516.1	101307905	101307906	0.786096015755559
NC_029516.1	101307911	101307912	0.274148103014667
NC_029516.1	101308209	101308210	0.812181462846515
NC_029516.1	101308221	101308222	0.869540397789339
NC_029516.1	101308231	101308232	0.230748690685141
NC_029516.1	101308249	101308250	0.499542505433051
NC_029516.1	101308260	101308261	0.249944734945298
NC_029516.1	101314396	101314397	0.0650878524770677
NC_029516.1	101317693	101317694	0.00686771479852023
NC_029516.1	101321399	101321400	0.35562488689
NC_029516.1	101330737	101330738	0.785531563051355
NC_029516.1	101330761	101330762	0.0171976901808247
NC_029516.1	101374231	101374232	0.929633195039084
NC_029516.1	101428341	101428342	0.125523751349358
NC_029516.1	101428352	101428353	0.0101122293670172
NC_029516.1	101437033	101437034	0.16101724686838
NC_029516.1	101437049	101437050	0.904281389943264
NC_029516.1	101437099	101437100	0.953409192353619
NC_029516.1	101448409	101448410	0.141510469274149
NC_029516.1	101448452	101448453	0.360601243732523
NC_029516.1	101452716	101452717	0.362209050512936
NC_029516.1	101452743	101452744	0.428074931828045
NC_029516.1	101452750	101452751	0.723417595428135
NC_029516.1	101452751	101452752	0.976153934681478
NC_029516.1	101452800	101452801	0.672884621257702
NC_029516.1	101452816	101452817	0.359679811349748
NC_029516.1	101452927	101452928	0.946568839894954
NC_029516.1	101452977	101452978	0.433043833121482
NC_029516.1	101459213	101459214	0.342159179608283
NC_029516.1	101465655	101465656	0.062498211512673
NC_029516.1	101465664	101465665	0.745926265164835
NC_029516.1	101465673	101465674	0.665967530962212
NC_029516.1	101465678	101465679	0.564790043134605
NC_029516.1	101465683	101465684	0.546920726142324
NC_029516.1	101465720	101465721	0.501158627520356
NC_029516.1	101465725	101465726	0.249991552398795
NC_029516.1	101465740	101465741	0.185945650084314
NC_029516.1	101465741	101465742	0.0828844419233201
NC_029516.1	101553969	101553970	0.14407452462678
NC_029516.1	101760827	101760828	0.813127795334371
NC_029516.1	101760838	101760839	0.165027156932843
NC_029516.1	101760839	101760840	0.0409319268980732
NC_029516.1	101760881	101760882	0.619798378609808
NC_029516.1	101760888	101760889	0.0882852667215986
NC_029516.1	101760895	101760896	0.371094128913804
NC_029516.1	102087865	102087866	0.76230468353219
NC_029516.1	102136011	102136012	0.533970770825936
NC_029516.1	102698366	102698367	0.316585490001655
NC_029516.1	104093127	104093128	0.542667032289872
NC_029516.1	104093130	104093131	0.35136304432318
NC_029516.1	104093146	104093147	0.593025775687332
NC_029516.1	104093160	104093161	0.663530002388112
NC_029516.1	104093167	104093168	0.866341077203895
NC_029516.1	104093178	104093179	0.473203538708631
NC_029516.1	104093181	104093182	0.761721781161427
NC_029516.1	104093191	104093192	0.477517375726457
NC_029516.1	104093196	104093197	0.223036613120047
NC_029516.1	104093203	104093204	0.886336347417649
NC_029516.1	104093208	104093209	0.739460392342336
NC_029516.1	104093214	104093215	0.62726943971504
NC_029516.1	104368872	104368873	0.439632229277924
NC_029516.1	104368873	104368874	0.701618070990263
NC_029516.1	105040923	105040924	0.0298267660687145
NC_029516.1	105040997	105040998	0.26054075333187
NC_029516.1	105429331	105429332	0.668831874493795
NC_029516.1	105429429	105429430	0.0720453430685805
NC_029516.1	105429432	105429433	0.061550430771576
NC_029516.1	105429554	105429555	0.27926139390823
NC_029516.1	105429565	105429566	0.478746104718005
NC_029516.1	105429566	105429567	0.638139665061571
NC_029516.1	105429583	105429584	0.942014583019556
NC_029516.1	105429592	105429593	0.938741578525389
NC_029516.1	105429599	105429600	0.86781532570053
NC_029516.1	106349909	106349910	0.661632852899591
NC_029516.1	106378143	106378144	0.991012427284521
NC_029516.1	106378155	106378156	0.525177566387499
NC_029516.1	106379626	106379627	0.808611254576426
NC_029516.1	106379653	106379654	0.144833992819211
NC_029516.1	106379654	106379655	0.875566543426709
NC_029516.1	106379655	106379656	0.0339247400364691
NC_029516.1	106379656	106379657	0.962965521761111
NC_029516.1	106379658	106379659	0.0201227649278323
NC_029516.1	106379659	106379660	0.771417877002655
NC_029516.1	106379664	106379665	0.0685135826884303
NC_029516.1	106379665	106379666	0.385199259188256
NC_029516.1	106478010	106478011	0.0598212493286167
NC_029516.1	107291805	107291806	0.338529505628494
NC_029516.1	107291871	107291872	0.741834410016685
NC_029516.1	107588341	107588342	0.191277768819852
NC_029516.1	107842285	107842286	0.198969002357168
NC_029516.1	107842379	107842380	0.8696288546286
NC_029516.1	107842473	107842474	0.789660254130167
NC_029516.1	107848673	107848674	0.271693207792845
NC_029516.1	107849021	107849022	0.51408069521689
NC_029516.1	107849022	107849023	0.576880384612286
NC_029516.1	107849036	107849037	0.589214531268414
NC_029516.1	107849037	107849038	0.545670908887568
NC_029516.1	107849053	107849054	0.756211572214608
NC_029516.1	107849054	107849055	0.485295697469211
NC_029516.1	107849075	107849076	0.369662386854375
NC_029516.1	107849095	107849096	0.359279467774217
NC_029516.1	107849097	107849098	0.860742898002151
NC_029516.1	107849112	107849113	0.704032050329095
NC_029516.1	107849123	107849124	0.791434498797304
NC_029516.1	107849136	107849137	0.000664437745763149
NC_029516.1	107849171	107849172	0.359922594609614
NC_029516.1	107849177	107849178	0.583407259826556
NC_029516.1	107849179	107849180	0.109055929507477
NC_029516.1	107849186	107849187	0.533930116278401
NC_029516.1	107849192	107849193	0.273950314719628
NC_029516.1	107849194	107849195	0.164216465705734
NC_029516.1	107849199	107849200	0.00430733631788227
NC_029516.1	107850986	107850987	0.338740114199868
NC_029516.1	107850993	107850994	0.425815063608356
NC_029516.1	107851004	107851005	0.310962805659396
NC_029516.1	107851177	107851178	0.690687168149035
NC_029516.1	107851460	107851461	0.0372862384994299
NC_029516.1	107851484	107851485	0.0969564962396821
NC_029516.1	107851485	107851486	0.69344018768933
NC_029516.1	107851489	107851490	0.966278456043827
NC_029516.1	107851492	107851493	0.192475663084947
NC_029516.1	107851493	107851494	0.942779844066952
NC_029516.1	107851494	107851495	0.143464384597524
